call_id,cell_id,layout_id,gravity_mode,model_key,model_id,question_id,category,observed,expected,correct,format_valid,response_attempt_count
Basic_6_downward:qwen:temporal_rollout_images_qualitative_v3,Basic_6_downward,Basic_6,downward,qwen,qwen/qwen3.6-plus,Basic_6_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Basic_6_upward:qwen:temporal_rollout_images_qualitative_v3,Basic_6_upward,Basic_6,upward,qwen,qwen/qwen3.6-plus,Basic_6_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Basic_7_downward:qwen:temporal_rollout_images_qualitative_v3,Basic_7_downward,Basic_7,downward,qwen,qwen/qwen3.6-plus,Basic_7_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Basic_7_upward:qwen:temporal_rollout_images_qualitative_v3,Basic_7_upward,Basic_7,upward,qwen,qwen/qwen3.6-plus,Basic_7_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Basic_7_upward:qwen:temporal_rollout_images_qualitative_v3,Basic_7_upward,Basic_7,upward,qwen,qwen/qwen3.6-plus,Basic_7_upward:red_endpoint_horizontal_v3,red_endpoint_horizontal,A,A,1,1,1
Basic_7_upward:qwen:temporal_rollout_images_qualitative_v3,Basic_7_upward,Basic_7,upward,qwen,qwen/qwen3.6-plus,Basic_7_upward:red_visibly_moves_v3,red_visible_motion,B,B,1,1,1
Basic_8_downward:qwen:temporal_rollout_images_qualitative_v3,Basic_8_downward,Basic_8,downward,qwen,qwen/qwen3.6-plus,Basic_8_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Basic_8_upward:qwen:temporal_rollout_images_qualitative_v3,Basic_8_upward,Basic_8,upward,qwen,qwen/qwen3.6-plus,Basic_8_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Basic_9_downward:qwen:temporal_rollout_images_qualitative_v3,Basic_9_downward,Basic_9,downward,qwen,qwen/qwen3.6-plus,Basic_9_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Basic_9_upward:qwen:temporal_rollout_images_qualitative_v3,Basic_9_upward,Basic_9,upward,qwen,qwen/qwen3.6-plus,Basic_9_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
FallingAlt_10_downward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_10_downward,FallingAlt_10,downward,qwen,qwen/qwen3.6-plus,FallingAlt_10_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
FallingAlt_10_upward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_10_upward,FallingAlt_10,upward,qwen,qwen/qwen3.6-plus,FallingAlt_10_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
FallingAlt_1_downward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_1_downward,FallingAlt_1,downward,qwen,qwen/qwen3.6-plus,FallingAlt_1_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
FallingAlt_1_upward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_1_upward,FallingAlt_1,upward,qwen,qwen/qwen3.6-plus,FallingAlt_1_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
FallingAlt_2_downward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_2_downward,FallingAlt_2,downward,qwen,qwen/qwen3.6-plus,FallingAlt_2_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
FallingAlt_2_downward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_2_downward,FallingAlt_2,downward,qwen,qwen/qwen3.6-plus,FallingAlt_2_downward:red_endpoint_horizontal_v3,red_endpoint_horizontal,B,B,1,1,1
FallingAlt_2_upward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_2_upward,FallingAlt_2,upward,qwen,qwen/qwen3.6-plus,FallingAlt_2_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
FallingAlt_2_upward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_2_upward,FallingAlt_2,upward,qwen,qwen/qwen3.6-plus,FallingAlt_2_upward:red_endpoint_horizontal_v3,red_endpoint_horizontal,B,B,1,1,1
FallingAlt_2_upward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_2_upward,FallingAlt_2,upward,qwen,qwen/qwen3.6-plus,FallingAlt_2_upward:red_visibly_moves_v3,red_visible_motion,A,A,1,1,1
FallingAlt_3_downward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_3_downward,FallingAlt_3,downward,qwen,qwen/qwen3.6-plus,FallingAlt_3_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
FallingAlt_3_downward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_3_downward,FallingAlt_3,downward,qwen,qwen/qwen3.6-plus,FallingAlt_3_downward:red_endpoint_horizontal_v3,red_endpoint_horizontal,A,A,1,1,1
FallingAlt_3_upward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_3_upward,FallingAlt_3,upward,qwen,qwen/qwen3.6-plus,FallingAlt_3_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
FallingAlt_3_upward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_3_upward,FallingAlt_3,upward,qwen,qwen/qwen3.6-plus,FallingAlt_3_upward:red_endpoint_horizontal_v3,red_endpoint_horizontal,B,B,1,1,1
FallingAlt_4_downward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_4_downward,FallingAlt_4,downward,qwen,qwen/qwen3.6-plus,FallingAlt_4_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
FallingAlt_4_upward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_4_upward,FallingAlt_4,upward,qwen,qwen/qwen3.6-plus,FallingAlt_4_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
FallingAlt_5_downward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_5_downward,FallingAlt_5,downward,qwen,qwen/qwen3.6-plus,FallingAlt_5_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
FallingAlt_5_downward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_5_downward,FallingAlt_5,downward,qwen,qwen/qwen3.6-plus,FallingAlt_5_downward:red_visibly_moves_v3,red_visible_motion,A,A,1,1,1
FallingAlt_5_upward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_5_upward,FallingAlt_5,upward,qwen,qwen/qwen3.6-plus,FallingAlt_5_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
FallingAlt_5_upward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_5_upward,FallingAlt_5,upward,qwen,qwen/qwen3.6-plus,FallingAlt_5_upward:red_visibly_moves_v3,red_visible_motion,B,B,1,1,1
FallingAlt_6_downward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_6_downward,FallingAlt_6,downward,qwen,qwen/qwen3.6-plus,FallingAlt_6_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
FallingAlt_6_upward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_6_upward,FallingAlt_6,upward,qwen,qwen/qwen3.6-plus,FallingAlt_6_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
FallingAlt_7_downward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_7_downward,FallingAlt_7,downward,qwen,qwen/qwen3.6-plus,FallingAlt_7_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
FallingAlt_7_upward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_7_upward,FallingAlt_7,upward,qwen,qwen/qwen3.6-plus,FallingAlt_7_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
FallingAlt_8_downward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_8_downward,FallingAlt_8,downward,qwen,qwen/qwen3.6-plus,FallingAlt_8_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
FallingAlt_8_downward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_8_downward,FallingAlt_8,downward,qwen,qwen/qwen3.6-plus,FallingAlt_8_downward:red_endpoint_horizontal_v3,red_endpoint_horizontal,B,B,1,1,1
FallingAlt_8_upward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_8_upward,FallingAlt_8,upward,qwen,qwen/qwen3.6-plus,FallingAlt_8_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
FallingAlt_8_upward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_8_upward,FallingAlt_8,upward,qwen,qwen/qwen3.6-plus,FallingAlt_8_upward:red_endpoint_horizontal_v3,red_endpoint_horizontal,B,B,1,1,1
FallingAlt_9_downward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_9_downward,FallingAlt_9,downward,qwen,qwen/qwen3.6-plus,FallingAlt_9_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
FallingAlt_9_downward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_9_downward,FallingAlt_9,downward,qwen,qwen/qwen3.6-plus,FallingAlt_9_downward:red_visibly_moves_v3,red_visible_motion,B,B,1,1,1
FallingAlt_9_upward:qwen:temporal_rollout_images_qualitative_v3,FallingAlt_9_upward,FallingAlt_9,upward,qwen,qwen/qwen3.6-plus,FallingAlt_9_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Falling_10_downward:qwen:temporal_rollout_images_qualitative_v3,Falling_10_downward,Falling_10,downward,qwen,qwen/qwen3.6-plus,Falling_10_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Falling_10_downward:qwen:temporal_rollout_images_qualitative_v3,Falling_10_downward,Falling_10,downward,qwen,qwen/qwen3.6-plus,Falling_10_downward:red_visibly_moves_v3,red_visible_motion,A,A,1,1,1
Falling_10_upward:qwen:temporal_rollout_images_qualitative_v3,Falling_10_upward,Falling_10,upward,qwen,qwen/qwen3.6-plus,Falling_10_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Falling_10_upward:qwen:temporal_rollout_images_qualitative_v3,Falling_10_upward,Falling_10,upward,qwen,qwen/qwen3.6-plus,Falling_10_upward:red_visibly_moves_v3,red_visible_motion,A,A,1,1,1
Falling_1_downward:qwen:temporal_rollout_images_qualitative_v3,Falling_1_downward,Falling_1,downward,qwen,qwen/qwen3.6-plus,Falling_1_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Falling_1_downward:qwen:temporal_rollout_images_qualitative_v3,Falling_1_downward,Falling_1,downward,qwen,qwen/qwen3.6-plus,Falling_1_downward:red_visibly_moves_v3,red_visible_motion,A,A,1,1,1
Falling_1_upward:qwen:temporal_rollout_images_qualitative_v3,Falling_1_upward,Falling_1,upward,qwen,qwen/qwen3.6-plus,Falling_1_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Falling_2_downward:qwen:temporal_rollout_images_qualitative_v3,Falling_2_downward,Falling_2,downward,qwen,qwen/qwen3.6-plus,Falling_2_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Falling_2_downward:qwen:temporal_rollout_images_qualitative_v3,Falling_2_downward,Falling_2,downward,qwen,qwen/qwen3.6-plus,Falling_2_downward:red_endpoint_horizontal_v3,red_endpoint_horizontal,B,B,1,1,1
Falling_2_upward:qwen:temporal_rollout_images_qualitative_v3,Falling_2_upward,Falling_2,upward,qwen,qwen/qwen3.6-plus,Falling_2_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Falling_3_downward:qwen:temporal_rollout_images_qualitative_v3,Falling_3_downward,Falling_3,downward,qwen,qwen/qwen3.6-plus,Falling_3_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Falling_3_downward:qwen:temporal_rollout_images_qualitative_v3,Falling_3_downward,Falling_3,downward,qwen,qwen/qwen3.6-plus,Falling_3_downward:red_endpoint_horizontal_v3,red_endpoint_horizontal,B,B,1,1,1
Falling_3_upward:qwen:temporal_rollout_images_qualitative_v3,Falling_3_upward,Falling_3,upward,qwen,qwen/qwen3.6-plus,Falling_3_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Falling_5_downward:qwen:temporal_rollout_images_qualitative_v3,Falling_5_downward,Falling_5,downward,qwen,qwen/qwen3.6-plus,Falling_5_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Falling_5_downward:qwen:temporal_rollout_images_qualitative_v3,Falling_5_downward,Falling_5,downward,qwen,qwen/qwen3.6-plus,Falling_5_downward:red_endpoint_horizontal_v3,red_endpoint_horizontal,A,A,1,1,1
Falling_5_upward:qwen:temporal_rollout_images_qualitative_v3,Falling_5_upward,Falling_5,upward,qwen,qwen/qwen3.6-plus,Falling_5_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Falling_5_upward:qwen:temporal_rollout_images_qualitative_v3,Falling_5_upward,Falling_5,upward,qwen,qwen/qwen3.6-plus,Falling_5_upward:red_endpoint_horizontal_v3,red_endpoint_horizontal,B,B,1,1,1
Falling_6_downward:qwen:temporal_rollout_images_qualitative_v3,Falling_6_downward,Falling_6,downward,qwen,qwen/qwen3.6-plus,Falling_6_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Falling_6_downward:qwen:temporal_rollout_images_qualitative_v3,Falling_6_downward,Falling_6,downward,qwen,qwen/qwen3.6-plus,Falling_6_downward:red_endpoint_horizontal_v3,red_endpoint_horizontal,A,A,1,1,1
Falling_6_downward:qwen:temporal_rollout_images_qualitative_v3,Falling_6_downward,Falling_6,downward,qwen,qwen/qwen3.6-plus,Falling_6_downward:red_visibly_moves_v3,red_visible_motion,B,B,1,1,1
Falling_6_upward:qwen:temporal_rollout_images_qualitative_v3,Falling_6_upward,Falling_6,upward,qwen,qwen/qwen3.6-plus,Falling_6_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Falling_6_upward:qwen:temporal_rollout_images_qualitative_v3,Falling_6_upward,Falling_6,upward,qwen,qwen/qwen3.6-plus,Falling_6_upward:red_endpoint_horizontal_v3,red_endpoint_horizontal,B,B,1,1,1
Falling_7_downward:qwen:temporal_rollout_images_qualitative_v3,Falling_7_downward,Falling_7,downward,qwen,qwen/qwen3.6-plus,Falling_7_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Falling_7_upward:qwen:temporal_rollout_images_qualitative_v3,Falling_7_upward,Falling_7,upward,qwen,qwen/qwen3.6-plus,Falling_7_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Falling_7_upward:qwen:temporal_rollout_images_qualitative_v3,Falling_7_upward,Falling_7,upward,qwen,qwen/qwen3.6-plus,Falling_7_upward:red_visibly_moves_v3,red_visible_motion,B,A,0,1,1
Falling_8_downward:qwen:temporal_rollout_images_qualitative_v3,Falling_8_downward,Falling_8,downward,qwen,qwen/qwen3.6-plus,Falling_8_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Falling_8_upward:qwen:temporal_rollout_images_qualitative_v3,Falling_8_upward,Falling_8,upward,qwen,qwen/qwen3.6-plus,Falling_8_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Falling_8_upward:qwen:temporal_rollout_images_qualitative_v3,Falling_8_upward,Falling_8,upward,qwen,qwen/qwen3.6-plus,Falling_8_upward:red_visibly_moves_v3,red_visible_motion,A,A,1,1,1
Falling_9_downward:qwen:temporal_rollout_images_qualitative_v3,Falling_9_downward,Falling_9,downward,qwen,qwen/qwen3.6-plus,Falling_9_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Falling_9_upward:qwen:temporal_rollout_images_qualitative_v3,Falling_9_upward,Falling_9,upward,qwen,qwen/qwen3.6-plus,Falling_9_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Prevention_10_downward:qwen:temporal_rollout_images_qualitative_v3,Prevention_10_downward,Prevention_10,downward,qwen,qwen/qwen3.6-plus,Prevention_10_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Prevention_10_downward:qwen:temporal_rollout_images_qualitative_v3,Prevention_10_downward,Prevention_10,downward,qwen,qwen/qwen3.6-plus,Prevention_10_downward:red_visibly_moves_v3,red_visible_motion,A,A,1,1,1
Prevention_10_upward:qwen:temporal_rollout_images_qualitative_v3,Prevention_10_upward,Prevention_10,upward,qwen,qwen/qwen3.6-plus,Prevention_10_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Prevention_10_upward:qwen:temporal_rollout_images_qualitative_v3,Prevention_10_upward,Prevention_10,upward,qwen,qwen/qwen3.6-plus,Prevention_10_upward:red_visibly_moves_v3,red_visible_motion,B,B,1,1,1
Prevention_1_downward:qwen:temporal_rollout_images_qualitative_v3,Prevention_1_downward,Prevention_1,downward,qwen,qwen/qwen3.6-plus,Prevention_1_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Prevention_1_upward:qwen:temporal_rollout_images_qualitative_v3,Prevention_1_upward,Prevention_1,upward,qwen,qwen/qwen3.6-plus,Prevention_1_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Prevention_1_upward:qwen:temporal_rollout_images_qualitative_v3,Prevention_1_upward,Prevention_1,upward,qwen,qwen/qwen3.6-plus,Prevention_1_upward:red_endpoint_horizontal_v3,red_endpoint_horizontal,B,B,1,1,1
Prevention_2_downward:qwen:temporal_rollout_images_qualitative_v3,Prevention_2_downward,Prevention_2,downward,qwen,qwen/qwen3.6-plus,Prevention_2_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Prevention_2_downward:qwen:temporal_rollout_images_qualitative_v3,Prevention_2_downward,Prevention_2,downward,qwen,qwen/qwen3.6-plus,Prevention_2_downward:red_visibly_moves_v3,red_visible_motion,B,B,1,1,1
Prevention_2_upward:qwen:temporal_rollout_images_qualitative_v3,Prevention_2_upward,Prevention_2,upward,qwen,qwen/qwen3.6-plus,Prevention_2_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Prevention_3_downward:qwen:temporal_rollout_images_qualitative_v3,Prevention_3_downward,Prevention_3,downward,qwen,qwen/qwen3.6-plus,Prevention_3_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Prevention_3_upward:qwen:temporal_rollout_images_qualitative_v3,Prevention_3_upward,Prevention_3,upward,qwen,qwen/qwen3.6-plus,Prevention_3_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Prevention_4_downward:qwen:temporal_rollout_images_qualitative_v3,Prevention_4_downward,Prevention_4,downward,qwen,qwen/qwen3.6-plus,Prevention_4_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Prevention_4_upward:qwen:temporal_rollout_images_qualitative_v3,Prevention_4_upward,Prevention_4,upward,qwen,qwen/qwen3.6-plus,Prevention_4_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Prevention_5_downward:qwen:temporal_rollout_images_qualitative_v3,Prevention_5_downward,Prevention_5,downward,qwen,qwen/qwen3.6-plus,Prevention_5_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Prevention_5_downward:qwen:temporal_rollout_images_qualitative_v3,Prevention_5_downward,Prevention_5,downward,qwen,qwen/qwen3.6-plus,Prevention_5_downward:red_visibly_moves_v3,red_visible_motion,A,B,0,1,1
Prevention_5_upward:qwen:temporal_rollout_images_qualitative_v3,Prevention_5_upward,Prevention_5,upward,qwen,qwen/qwen3.6-plus,Prevention_5_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Prevention_7_downward:qwen:temporal_rollout_images_qualitative_v3,Prevention_7_downward,Prevention_7,downward,qwen,qwen/qwen3.6-plus,Prevention_7_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Prevention_7_upward:qwen:temporal_rollout_images_qualitative_v3,Prevention_7_upward,Prevention_7,upward,qwen,qwen/qwen3.6-plus,Prevention_7_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Prevention_8_downward:qwen:temporal_rollout_images_qualitative_v3,Prevention_8_downward,Prevention_8,downward,qwen,qwen/qwen3.6-plus,Prevention_8_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Prevention_8_upward:qwen:temporal_rollout_images_qualitative_v3,Prevention_8_upward,Prevention_8,upward,qwen,qwen/qwen3.6-plus,Prevention_8_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Remove_10_downward:qwen:temporal_rollout_images_qualitative_v3,Remove_10_downward,Remove_10,downward,qwen,qwen/qwen3.6-plus,Remove_10_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Remove_10_downward:qwen:temporal_rollout_images_qualitative_v3,Remove_10_downward,Remove_10,downward,qwen,qwen/qwen3.6-plus,Remove_10_downward:red_endpoint_horizontal_v3,red_endpoint_horizontal,A,A,1,1,1
Remove_10_upward:qwen:temporal_rollout_images_qualitative_v3,Remove_10_upward,Remove_10,upward,qwen,qwen/qwen3.6-plus,Remove_10_upward:tool_vertical_direction_v3,tool_vertical_direction,,A,0,0,1
Remove_10_upward:qwen:temporal_rollout_images_qualitative_v3,Remove_10_upward,Remove_10,upward,qwen,qwen/qwen3.6-plus,Remove_10_upward:red_endpoint_horizontal_v3,red_endpoint_horizontal,,A,0,0,1
Remove_1_downward:qwen:temporal_rollout_images_qualitative_v3,Remove_1_downward,Remove_1,downward,qwen,qwen/qwen3.6-plus,Remove_1_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Remove_1_upward:qwen:temporal_rollout_images_qualitative_v3,Remove_1_upward,Remove_1,upward,qwen,qwen/qwen3.6-plus,Remove_1_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Remove_2_downward:qwen:temporal_rollout_images_qualitative_v3,Remove_2_downward,Remove_2,downward,qwen,qwen/qwen3.6-plus,Remove_2_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Remove_2_upward:qwen:temporal_rollout_images_qualitative_v3,Remove_2_upward,Remove_2,upward,qwen,qwen/qwen3.6-plus,Remove_2_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Remove_2_upward:qwen:temporal_rollout_images_qualitative_v3,Remove_2_upward,Remove_2,upward,qwen,qwen/qwen3.6-plus,Remove_2_upward:red_visibly_moves_v3,red_visible_motion,B,B,1,1,1
Remove_5_downward:qwen:temporal_rollout_images_qualitative_v3,Remove_5_downward,Remove_5,downward,qwen,qwen/qwen3.6-plus,Remove_5_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Remove_5_upward:qwen:temporal_rollout_images_qualitative_v3,Remove_5_upward,Remove_5,upward,qwen,qwen/qwen3.6-plus,Remove_5_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Remove_5_upward:qwen:temporal_rollout_images_qualitative_v3,Remove_5_upward,Remove_5,upward,qwen,qwen/qwen3.6-plus,Remove_5_upward:red_endpoint_horizontal_v3,red_endpoint_horizontal,A,A,1,1,1
Remove_5_upward:qwen:temporal_rollout_images_qualitative_v3,Remove_5_upward,Remove_5,upward,qwen,qwen/qwen3.6-plus,Remove_5_upward:red_visibly_moves_v3,red_visible_motion,A,A,1,1,1
Remove_6_downward:qwen:temporal_rollout_images_qualitative_v3,Remove_6_downward,Remove_6,downward,qwen,qwen/qwen3.6-plus,Remove_6_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Remove_6_upward:qwen:temporal_rollout_images_qualitative_v3,Remove_6_upward,Remove_6,upward,qwen,qwen/qwen3.6-plus,Remove_6_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Remove_7_downward:qwen:temporal_rollout_images_qualitative_v3,Remove_7_downward,Remove_7,downward,qwen,qwen/qwen3.6-plus,Remove_7_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Remove_7_downward:qwen:temporal_rollout_images_qualitative_v3,Remove_7_downward,Remove_7,downward,qwen,qwen/qwen3.6-plus,Remove_7_downward:red_visibly_moves_v3,red_visible_motion,B,B,1,1,1
Remove_7_upward:qwen:temporal_rollout_images_qualitative_v3,Remove_7_upward,Remove_7,upward,qwen,qwen/qwen3.6-plus,Remove_7_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Remove_7_upward:qwen:temporal_rollout_images_qualitative_v3,Remove_7_upward,Remove_7,upward,qwen,qwen/qwen3.6-plus,Remove_7_upward:red_visibly_moves_v3,red_visible_motion,A,A,1,1,1
Remove_8_downward:qwen:temporal_rollout_images_qualitative_v3,Remove_8_downward,Remove_8,downward,qwen,qwen/qwen3.6-plus,Remove_8_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Remove_8_downward:qwen:temporal_rollout_images_qualitative_v3,Remove_8_downward,Remove_8,downward,qwen,qwen/qwen3.6-plus,Remove_8_downward:red_visibly_moves_v3,red_visible_motion,B,B,1,1,1
Remove_8_upward:qwen:temporal_rollout_images_qualitative_v3,Remove_8_upward,Remove_8,upward,qwen,qwen/qwen3.6-plus,Remove_8_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Remove_8_upward:qwen:temporal_rollout_images_qualitative_v3,Remove_8_upward,Remove_8,upward,qwen,qwen/qwen3.6-plus,Remove_8_upward:red_visibly_moves_v3,red_visible_motion,A,A,1,1,1
Remove_9_downward:qwen:temporal_rollout_images_qualitative_v3,Remove_9_downward,Remove_9,downward,qwen,qwen/qwen3.6-plus,Remove_9_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Remove_9_downward:qwen:temporal_rollout_images_qualitative_v3,Remove_9_downward,Remove_9,downward,qwen,qwen/qwen3.6-plus,Remove_9_downward:red_visibly_moves_v3,red_visible_motion,B,B,1,1,1
Remove_9_upward:qwen:temporal_rollout_images_qualitative_v3,Remove_9_upward,Remove_9,upward,qwen,qwen/qwen3.6-plus,Remove_9_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Remove_9_upward:qwen:temporal_rollout_images_qualitative_v3,Remove_9_upward,Remove_9,upward,qwen,qwen/qwen3.6-plus,Remove_9_upward:red_visibly_moves_v3,red_visible_motion,A,A,1,1,1
